,gene_name,dataset
574,Cfh,old_10X_cruk_changed_buffer
575,Kcnt2,old_10X_cruk_changed_buffer
576,Cdc73,old_10X_cruk_changed_buffer
577,B3galt2,old_10X_cruk_changed_buffer
578,Glrx2,old_10X_cruk_changed_buffer
579,Ro60,old_10X_cruk_changed_buffer
580,Uchl5,old_10X_cruk_changed_buffer
581,Gm29170,old_10X_cruk_changed_buffer
582,Rgs2,old_10X_cruk_changed_buffer
583,A230059L01Rik,old_10X_cruk_changed_buffer
584,Gm15584,old_10X_cruk_changed_buffer
585,Pla2g4a,old_10X_cruk_changed_buffer
586,Odr4,old_10X_cruk_changed_buffer
587,Tpr,old_10X_cruk_changed_buffer
588,Prg4,old_10X_cruk_changed_buffer
589,Hmcn1,old_10X_cruk_changed_buffer
590,C730036E19Rik,old_10X_cruk_changed_buffer
591,Gm10138,old_10X_cruk_changed_buffer
592,Ivns1abp,old_10X_cruk_changed_buffer
593,Swt1,old_10X_cruk_changed_buffer
594,Trmt1l,old_10X_cruk_changed_buffer
595,Rnf2,old_10X_cruk_changed_buffer
596,2810414N06Rik,old_10X_cruk_changed_buffer
597,Edem3,old_10X_cruk_changed_buffer
598,1700025G04Rik,old_10X_cruk_changed_buffer
599,Tsen15,old_10X_cruk_changed_buffer
600,Colgalt2,old_10X_cruk_changed_buffer
601,Rgl1,old_10X_cruk_changed_buffer
602,Arpc5,old_10X_cruk_changed_buffer
603,Ncf2,old_10X_cruk_changed_buffer
604,Smg7,old_10X_cruk_changed_buffer
605,Gm28791,old_10X_cruk_changed_buffer
606,Lamc2,old_10X_cruk_changed_buffer
607,Lamc1,old_10X_cruk_changed_buffer
608,Dhx9,old_10X_cruk_changed_buffer
609,Rgs16,old_10X_cruk_changed_buffer
610,Gm28512,old_10X_cruk_changed_buffer
611,Teddm2,old_10X_cruk_changed_buffer
612,Glul,old_10X_cruk_changed_buffer
613,A830008E24Rik,old_10X_cruk_changed_buffer
614,Cacna1e,old_10X_cruk_changed_buffer
615,Gm9530,old_10X_cruk_changed_buffer
616,Ier5,old_10X_cruk_changed_buffer
617,Mr1,old_10X_cruk_changed_buffer
618,Stx6,old_10X_cruk_changed_buffer
619,BC034090,old_10X_cruk_changed_buffer
620,Xpr1,old_10X_cruk_changed_buffer
621,Acbd6,old_10X_cruk_changed_buffer
622,Qsox1,old_10X_cruk_changed_buffer
623,Cep350,old_10X_cruk_changed_buffer
624,Tor1aip1,old_10X_cruk_changed_buffer
625,Tor1aip2,old_10X_cruk_changed_buffer
626,Gm2000,old_10X_cruk_changed_buffer
627,Soat1,old_10X_cruk_changed_buffer
628,Abl2,old_10X_cruk_changed_buffer
629,Tor3a,old_10X_cruk_changed_buffer
630,Fam20b,old_10X_cruk_changed_buffer
631,Ralgps2,old_10X_cruk_changed_buffer
632,4930439D14Rik,old_10X_cruk_changed_buffer
633,Rasal2,old_10X_cruk_changed_buffer
634,Cryzl2,old_10X_cruk_changed_buffer
635,Sec16b,old_10X_cruk_changed_buffer
636,Pappa2,old_10X_cruk_changed_buffer
637,Cop1,old_10X_cruk_changed_buffer
638,Gm37294,old_10X_cruk_changed_buffer
639,4930523C07Rik,old_10X_cruk_changed_buffer
640,Mrps14,old_10X_cruk_changed_buffer
641,Cacybp,old_10X_cruk_changed_buffer
642,Rabgap1l,old_10X_cruk_changed_buffer
643,Gm37529,old_10X_cruk_changed_buffer
644,Gm37328,old_10X_cruk_changed_buffer
645,Gm37083,old_10X_cruk_changed_buffer
646,Rc3h1,old_10X_cruk_changed_buffer
647,Serpinc1,old_10X_cruk_changed_buffer
648,Zbtb37,old_10X_cruk_changed_buffer
649,Gas5,old_10X_cruk_changed_buffer
650,Dars2,old_10X_cruk_changed_buffer
651,Cenpl,old_10X_cruk_changed_buffer
652,Klhl20,old_10X_cruk_changed_buffer
653,Prdx6,old_10X_cruk_changed_buffer
654,Suco,old_10X_cruk_changed_buffer
655,4930558K02Rik,old_10X_cruk_changed_buffer
656,Pigc,old_10X_cruk_changed_buffer
657,Dnm3,old_10X_cruk_changed_buffer
658,2810442N19Rik,old_10X_cruk_changed_buffer
659,Dnm3os,old_10X_cruk_changed_buffer
660,Eef1aknmt,old_10X_cruk_changed_buffer
661,Vamp4,old_10X_cruk_changed_buffer
662,Prrc2c,old_10X_cruk_changed_buffer
663,Fmo4,old_10X_cruk_changed_buffer
664,Fmo1,old_10X_cruk_changed_buffer
665,Fmo2,old_10X_cruk_changed_buffer
666,Prrx1,old_10X_cruk_changed_buffer
667,Gorab,old_10X_cruk_changed_buffer
668,Kifap3,old_10X_cruk_changed_buffer
669,Scyl3,old_10X_cruk_changed_buffer
670,BC055324,old_10X_cruk_changed_buffer
671,Mettl18,old_10X_cruk_changed_buffer
672,Sell,old_10X_cruk_changed_buffer
673,Selp,old_10X_cruk_changed_buffer
674,Gm16587,old_10X_cruk_changed_buffer
675,Gm16548,old_10X_cruk_changed_buffer
676,F5,old_10X_cruk_changed_buffer
677,Slc19a2,old_10X_cruk_changed_buffer
678,Ccdc181,old_10X_cruk_changed_buffer
679,Blzf1,old_10X_cruk_changed_buffer
680,Nme7,old_10X_cruk_changed_buffer
681,Atp1b1,old_10X_cruk_changed_buffer
682,Gm36945,old_10X_cruk_changed_buffer
683,Gm32569,old_10X_cruk_changed_buffer
684,Xcl1,old_10X_cruk_changed_buffer
685,1700029M03Rik,old_10X_cruk_changed_buffer
686,Sft2d2,old_10X_cruk_changed_buffer
687,Tiprl,old_10X_cruk_changed_buffer
688,Gm38190,old_10X_cruk_changed_buffer
689,Dcaf6,old_10X_cruk_changed_buffer
690,Gm37864,old_10X_cruk_changed_buffer
691,Mpc2,old_10X_cruk_changed_buffer
692,Adcy10,old_10X_cruk_changed_buffer
693,Mpzl1,old_10X_cruk_changed_buffer
694,Rcsd1,old_10X_cruk_changed_buffer
695,Creg1,old_10X_cruk_changed_buffer
696,Gm16565,old_10X_cruk_changed_buffer
697,Gm37469,old_10X_cruk_changed_buffer
698,Pou2f1,old_10X_cruk_changed_buffer
699,Ildr2,old_10X_cruk_changed_buffer
700,Tada1,old_10X_cruk_changed_buffer
701,Pogk,old_10X_cruk_changed_buffer
702,Fam78b,old_10X_cruk_changed_buffer
703,Uck2,old_10X_cruk_changed_buffer
704,Tmco1,old_10X_cruk_changed_buffer
705,Aldh9a1,old_10X_cruk_changed_buffer
706,Mgst3,old_10X_cruk_changed_buffer
707,Rxrg,old_10X_cruk_changed_buffer
708,Pbx1,old_10X_cruk_changed_buffer
709,Nuf2,old_10X_cruk_changed_buffer
710,Rgs5,old_10X_cruk_changed_buffer
711,Rgs4,old_10X_cruk_changed_buffer
712,Ccdc190,old_10X_cruk_changed_buffer
713,Hsd17b7,old_10X_cruk_changed_buffer
714,3110045C21Rik,old_10X_cruk_changed_buffer
715,Uap1,old_10X_cruk_changed_buffer
716,Gm37748,old_10X_cruk_changed_buffer
717,Uhmk1,old_10X_cruk_changed_buffer
718,Gm7694,old_10X_cruk_changed_buffer
719,Nos1ap,old_10X_cruk_changed_buffer
720,Olfml2b,old_10X_cruk_changed_buffer
721,Atf6,old_10X_cruk_changed_buffer
722,Dusp12,old_10X_cruk_changed_buffer
723,Gm26620,old_10X_cruk_changed_buffer
724,Fcrla,old_10X_cruk_changed_buffer
725,Fcgr2b,old_10X_cruk_changed_buffer
726,Gm38204,old_10X_cruk_changed_buffer
727,Gm10522,old_10X_cruk_changed_buffer
728,Fcgr4,old_10X_cruk_changed_buffer
729,Fcgr3,old_10X_cruk_changed_buffer
730,Cfap126,old_10X_cruk_changed_buffer
731,Sdhc,old_10X_cruk_changed_buffer
732,Pcp4l1,old_10X_cruk_changed_buffer
733,Nr1i3,old_10X_cruk_changed_buffer
734,Tomm40l,old_10X_cruk_changed_buffer
735,Apoa2,old_10X_cruk_changed_buffer
736,Fcer1g,old_10X_cruk_changed_buffer
737,Ndufs2,old_10X_cruk_changed_buffer
738,B4galt3,old_10X_cruk_changed_buffer
739,Ppox,old_10X_cruk_changed_buffer
740,Usp21,old_10X_cruk_changed_buffer
741,Ufc1,old_10X_cruk_changed_buffer
742,Gm20045,old_10X_cruk_changed_buffer
743,Dedd,old_10X_cruk_changed_buffer
744,Nit1,old_10X_cruk_changed_buffer
745,Pfdn2,old_10X_cruk_changed_buffer
746,Arhgap30,old_10X_cruk_changed_buffer
747,Usf1,old_10X_cruk_changed_buffer
748,Tstd1,old_10X_cruk_changed_buffer
749,F11r,old_10X_cruk_changed_buffer
750,B930036N10Rik,old_10X_cruk_changed_buffer
751,Alyref2,old_10X_cruk_changed_buffer
752,Cd244a,old_10X_cruk_changed_buffer
753,Ly9,old_10X_cruk_changed_buffer
754,Slamf7,old_10X_cruk_changed_buffer
755,Cd48,old_10X_cruk_changed_buffer
756,Slamf1,old_10X_cruk_changed_buffer
757,Cd84,old_10X_cruk_changed_buffer
758,Gm37065,old_10X_cruk_changed_buffer
759,Slamf6,old_10X_cruk_changed_buffer
760,Vangl2,old_10X_cruk_changed_buffer
761,Ncstn,old_10X_cruk_changed_buffer
762,Copa,old_10X_cruk_changed_buffer
763,Pex19,old_10X_cruk_changed_buffer
764,Dcaf8,old_10X_cruk_changed_buffer
765,Pea15a,old_10X_cruk_changed_buffer
766,Casq1,old_10X_cruk_changed_buffer
767,Igsf8,old_10X_cruk_changed_buffer
768,Atp1a2,old_10X_cruk_changed_buffer
769,Pigm,old_10X_cruk_changed_buffer
770,Slamf9,old_10X_cruk_changed_buffer
771,Igsf9,old_10X_cruk_changed_buffer
772,Tagln2,old_10X_cruk_changed_buffer
773,4933439K11Rik,old_10X_cruk_changed_buffer
774,Vsig8,old_10X_cruk_changed_buffer
775,Slamf8,old_10X_cruk_changed_buffer
776,Dusp23,old_10X_cruk_changed_buffer
777,Crp,old_10X_cruk_changed_buffer
778,Apcs,old_10X_cruk_changed_buffer
779,Olfr16,old_10X_cruk_changed_buffer
780,Cadm3,old_10X_cruk_changed_buffer
781,Aim2,old_10X_cruk_changed_buffer
782,Ifi214,old_10X_cruk_changed_buffer
783,Ifi213,old_10X_cruk_changed_buffer
784,Ifi208,old_10X_cruk_changed_buffer
785,Ifi207,old_10X_cruk_changed_buffer
786,Ifi204,old_10X_cruk_changed_buffer
787,Mndal,old_10X_cruk_changed_buffer
788,Ifi211,old_10X_cruk_changed_buffer
789,Ifi203,old_10X_cruk_changed_buffer
790,Fmn2,old_10X_cruk_changed_buffer
791,Grem2,old_10X_cruk_changed_buffer
792,Rgs7,old_10X_cruk_changed_buffer
793,Fh1,old_10X_cruk_changed_buffer
794,Kmo,old_10X_cruk_changed_buffer
795,Chml,old_10X_cruk_changed_buffer
796,Exo1,old_10X_cruk_changed_buffer
797,Rbm8a2,old_10X_cruk_changed_buffer
798,Cep170,old_10X_cruk_changed_buffer
799,Sdccag8,old_10X_cruk_changed_buffer
800,Zbtb18,old_10X_cruk_changed_buffer
801,Gm29856,old_10X_cruk_changed_buffer
802,Adss,old_10X_cruk_changed_buffer
803,Desi2,old_10X_cruk_changed_buffer
804,B230369F24Rik,old_10X_cruk_changed_buffer
805,Cox20,old_10X_cruk_changed_buffer
806,Hnrnpu,old_10X_cruk_changed_buffer
807,Efcab2,old_10X_cruk_changed_buffer
808,Smyd3,old_10X_cruk_changed_buffer
809,Tfb2m,old_10X_cruk_changed_buffer
810,Cnst,old_10X_cruk_changed_buffer
811,Sccpdh,old_10X_cruk_changed_buffer
812,Ahctf1,old_10X_cruk_changed_buffer
813,Cdc42bpa,old_10X_cruk_changed_buffer
814,Coq8a,old_10X_cruk_changed_buffer
815,Gm37336,old_10X_cruk_changed_buffer
816,Psen2,old_10X_cruk_changed_buffer
817,Itpkb,old_10X_cruk_changed_buffer
818,Stum,old_10X_cruk_changed_buffer
819,Parp1,old_10X_cruk_changed_buffer
820,Lin9,old_10X_cruk_changed_buffer
821,Acbd3,old_10X_cruk_changed_buffer
822,Gm38293,old_10X_cruk_changed_buffer
823,H3f3a,old_10X_cruk_changed_buffer
824,H3f3aos,old_10X_cruk_changed_buffer
825,Sde2,old_10X_cruk_changed_buffer
826,Pycr2,old_10X_cruk_changed_buffer
827,Lefty1,old_10X_cruk_changed_buffer
828,Tmem63a,old_10X_cruk_changed_buffer
829,Ephx1,old_10X_cruk_changed_buffer
830,9130409I23Rik,old_10X_cruk_changed_buffer
831,Nvl,old_10X_cruk_changed_buffer
832,Cnih4,old_10X_cruk_changed_buffer
833,Wdr26,old_10X_cruk_changed_buffer
834,A430110L20Rik,old_10X_cruk_changed_buffer
835,Dnah14,old_10X_cruk_changed_buffer
836,Lbr,old_10X_cruk_changed_buffer
837,Enah,old_10X_cruk_changed_buffer
838,Srp9,old_10X_cruk_changed_buffer
839,Degs1,old_10X_cruk_changed_buffer
840,1700047M11Rik,old_10X_cruk_changed_buffer
841,Fbxo28,old_10X_cruk_changed_buffer
842,Trp53bp2,old_10X_cruk_changed_buffer
843,Capn2,old_10X_cruk_changed_buffer
844,Capn8,old_10X_cruk_changed_buffer
845,Susd4,old_10X_cruk_changed_buffer
846,Tlr5,old_10X_cruk_changed_buffer
847,Gm38079,old_10X_cruk_changed_buffer
848,Disp1,old_10X_cruk_changed_buffer
849,Brox,old_10X_cruk_changed_buffer
850,Aida,old_10X_cruk_changed_buffer
851,Mia3,old_10X_cruk_changed_buffer
852,Taf1a,old_10X_cruk_changed_buffer
853,Gm37986,old_10X_cruk_changed_buffer
854,Hhipl2,old_10X_cruk_changed_buffer
855,Gm37214,old_10X_cruk_changed_buffer
856,Dusp10,old_10X_cruk_changed_buffer
857,1700056E22Rik,old_10X_cruk_changed_buffer
858,Hlx,old_10X_cruk_changed_buffer
859,Marc1,old_10X_cruk_changed_buffer
860,Marc2,old_10X_cruk_changed_buffer
861,C130074G19Rik,old_10X_cruk_changed_buffer
862,Mark1,old_10X_cruk_changed_buffer
863,Rab3gap2,old_10X_cruk_changed_buffer
864,Iars2,old_10X_cruk_changed_buffer
865,Bpnt1,old_10X_cruk_changed_buffer
866,4930532G15Rik,old_10X_cruk_changed_buffer
867,Eprs,old_10X_cruk_changed_buffer
868,Gm2061,old_10X_cruk_changed_buffer
869,Slc30a10,old_10X_cruk_changed_buffer
870,Lyplal1,old_10X_cruk_changed_buffer
871,Rrp15,old_10X_cruk_changed_buffer
872,A430105J06Rik,old_10X_cruk_changed_buffer
873,Gpatch2,old_10X_cruk_changed_buffer
874,Gm37896,old_10X_cruk_changed_buffer
875,Esrrg,old_10X_cruk_changed_buffer
876,Kctd3,old_10X_cruk_changed_buffer
877,2900042K21Rik,old_10X_cruk_changed_buffer
878,Cenpf,old_10X_cruk_changed_buffer
879,Ptpn14,old_10X_cruk_changed_buffer
880,Smyd2,old_10X_cruk_changed_buffer
881,Prox1,old_10X_cruk_changed_buffer
882,Gm28172,old_10X_cruk_changed_buffer
883,Prox1os,old_10X_cruk_changed_buffer
884,Rps6kc1,old_10X_cruk_changed_buffer
885,Angel2,old_10X_cruk_changed_buffer
886,Flvcr1,old_10X_cruk_changed_buffer
887,Tatdn3,old_10X_cruk_changed_buffer
888,Batf3,old_10X_cruk_changed_buffer
889,Atf3,old_10X_cruk_changed_buffer
890,D730003I15Rik,old_10X_cruk_changed_buffer
891,Nenf,old_10X_cruk_changed_buffer
892,Pacc1,old_10X_cruk_changed_buffer
893,Ppp2r5a,old_10X_cruk_changed_buffer
894,Dtl,old_10X_cruk_changed_buffer
895,Ints7,old_10X_cruk_changed_buffer
896,Lpgat1,old_10X_cruk_changed_buffer
897,Gm38037,old_10X_cruk_changed_buffer
898,Nek2,old_10X_cruk_changed_buffer
899,1700034H15Rik,old_10X_cruk_changed_buffer
900,Slc30a1,old_10X_cruk_changed_buffer
901,Rd3,old_10X_cruk_changed_buffer
902,Gm26670,old_10X_cruk_changed_buffer
903,Traf5,old_10X_cruk_changed_buffer
904,Gm26879,old_10X_cruk_changed_buffer
905,Rcor3,old_10X_cruk_changed_buffer
906,Gm10516,old_10X_cruk_changed_buffer
907,Hhat,old_10X_cruk_changed_buffer
908,Utp25,old_10X_cruk_changed_buffer
909,Irf6,old_10X_cruk_changed_buffer
910,A130010J15Rik,old_10X_cruk_changed_buffer
911,Lamb3,old_10X_cruk_changed_buffer
912,Hsd11b1,old_10X_cruk_changed_buffer
913,G0s2,old_10X_cruk_changed_buffer
914,Plxna2,old_10X_cruk_changed_buffer
915,A330023F24Rik,old_10X_cruk_changed_buffer
916,Gm37027,old_10X_cruk_changed_buffer
917,Cd46,old_10X_cruk_changed_buffer
918,Cr1l,old_10X_cruk_changed_buffer
919,Cr2,old_10X_cruk_changed_buffer
920,Fam171a1,old_10X_cruk_changed_buffer
921,Nmt2,old_10X_cruk_changed_buffer
922,Rpp38,old_10X_cruk_changed_buffer
923,Acbd7,old_10X_cruk_changed_buffer
924,Meig1,old_10X_cruk_changed_buffer
925,Dclre1c,old_10X_cruk_changed_buffer
926,Suv39h2,old_10X_cruk_changed_buffer
927,Hspa14,old_10X_cruk_changed_buffer
928,Gm45902,old_10X_cruk_changed_buffer
929,Fam107b,old_10X_cruk_changed_buffer
930,Frmd4a,old_10X_cruk_changed_buffer
931,Gm38085,old_10X_cruk_changed_buffer
932,Gm36988,old_10X_cruk_changed_buffer
933,Prpf18,old_10X_cruk_changed_buffer
934,Bend7,old_10X_cruk_changed_buffer
935,Sephs1,old_10X_cruk_changed_buffer
936,Phyh,old_10X_cruk_changed_buffer
937,Mcm10,old_10X_cruk_changed_buffer
938,Optn,old_10X_cruk_changed_buffer
939,Ccdc3,old_10X_cruk_changed_buffer
940,Camk1d,old_10X_cruk_changed_buffer
941,Cdc123,old_10X_cruk_changed_buffer
942,Nudt5,old_10X_cruk_changed_buffer
943,Gm13199,old_10X_cruk_changed_buffer
944,Sec61a2,old_10X_cruk_changed_buffer
945,Dhtkd1,old_10X_cruk_changed_buffer
946,Upf2,old_10X_cruk_changed_buffer
947,Proser2,old_10X_cruk_changed_buffer
948,Echdc3,old_10X_cruk_changed_buffer
949,Usp6nl,old_10X_cruk_changed_buffer
950,Celf2,old_10X_cruk_changed_buffer
951,Gata3,old_10X_cruk_changed_buffer
952,Gm13262,old_10X_cruk_changed_buffer
953,Taf3,old_10X_cruk_changed_buffer
954,Atp5c1,old_10X_cruk_changed_buffer
955,Kin,old_10X_cruk_changed_buffer
956,Itih2,old_10X_cruk_changed_buffer
957,Itih5,old_10X_cruk_changed_buffer
958,Gm13261,old_10X_cruk_changed_buffer
959,Sfmbt2,old_10X_cruk_changed_buffer
960,Prkcq,old_10X_cruk_changed_buffer
961,Pfkfb3,old_10X_cruk_changed_buffer
962,Rbm17,old_10X_cruk_changed_buffer
963,Il2ra,old_10X_cruk_changed_buffer
964,Il15ra,old_10X_cruk_changed_buffer
965,Fbh1,old_10X_cruk_changed_buffer
966,Ankrd16,old_10X_cruk_changed_buffer
967,Itga8,old_10X_cruk_changed_buffer
968,Mindy3,old_10X_cruk_changed_buffer
969,Pter,old_10X_cruk_changed_buffer
970,Rsu1,old_10X_cruk_changed_buffer
971,Gm13270,old_10X_cruk_changed_buffer
972,Trdmt1,old_10X_cruk_changed_buffer
973,Vim,old_10X_cruk_changed_buffer
974,Hacd1,old_10X_cruk_changed_buffer
975,Stamos,old_10X_cruk_changed_buffer
976,Stam,old_10X_cruk_changed_buffer
977,Mrc1,old_10X_cruk_changed_buffer
978,Cacnb2,old_10X_cruk_changed_buffer
979,Nsun6,old_10X_cruk_changed_buffer
980,Arl5b,old_10X_cruk_changed_buffer
981,Nebl,old_10X_cruk_changed_buffer
982,A930004D18Rik,old_10X_cruk_changed_buffer
983,Skida1,old_10X_cruk_changed_buffer
984,1810059C17Rik,old_10X_cruk_changed_buffer
985,Mllt10,old_10X_cruk_changed_buffer
986,Dnajc1,old_10X_cruk_changed_buffer
987,Commd3,old_10X_cruk_changed_buffer
988,Bmi1,old_10X_cruk_changed_buffer
989,Pip4k2a,old_10X_cruk_changed_buffer
990,Armc3,old_10X_cruk_changed_buffer
991,Msrb2,old_10X_cruk_changed_buffer
992,Otud1,old_10X_cruk_changed_buffer
993,Etl4,old_10X_cruk_changed_buffer
994,Gm13362,old_10X_cruk_changed_buffer
995,Arhgap21,old_10X_cruk_changed_buffer
996,Gm13375,old_10X_cruk_changed_buffer
997,Thnsl1,old_10X_cruk_changed_buffer
998,Gad2,old_10X_cruk_changed_buffer
999,Apbb1ip,old_10X_cruk_changed_buffer
1000,Pdss1,old_10X_cruk_changed_buffer
1001,Abi1,old_10X_cruk_changed_buffer
1002,Acbd5,old_10X_cruk_changed_buffer
1003,Mastl,old_10X_cruk_changed_buffer
1004,Yme1l1,old_10X_cruk_changed_buffer
1005,Spopl,old_10X_cruk_changed_buffer
1006,Hnmt,old_10X_cruk_changed_buffer
1007,Tbpl2,old_10X_cruk_changed_buffer
1008,Il1rn,old_10X_cruk_changed_buffer
1009,Psd4,old_10X_cruk_changed_buffer
1010,Pax8,old_10X_cruk_changed_buffer
1011,Ehmt1,old_10X_cruk_changed_buffer
1012,Arrdc1,old_10X_cruk_changed_buffer
1013,Zmynd19,old_10X_cruk_changed_buffer
1014,Dph7,old_10X_cruk_changed_buffer
1015,Mrpl41,old_10X_cruk_changed_buffer
1016,Pnpla7,old_10X_cruk_changed_buffer
1017,Nsmf,old_10X_cruk_changed_buffer
1018,Entpd8,old_10X_cruk_changed_buffer
1019,Nrarp,old_10X_cruk_changed_buffer
1020,Tor4a,old_10X_cruk_changed_buffer
1021,Nelfb,old_10X_cruk_changed_buffer
1022,Fam166a,old_10X_cruk_changed_buffer
1023,Tubb4b,old_10X_cruk_changed_buffer
1024,Rnf208,old_10X_cruk_changed_buffer
1025,Ndor1,old_10X_cruk_changed_buffer
1026,Tmem203,old_10X_cruk_changed_buffer
1027,Tprn,old_10X_cruk_changed_buffer
1028,Ssna1,old_10X_cruk_changed_buffer
1029,Anapc2,old_10X_cruk_changed_buffer
1030,Grin1,old_10X_cruk_changed_buffer
1031,Man1b1,old_10X_cruk_changed_buffer
1032,Dpp7,old_10X_cruk_changed_buffer
1033,Uap1l1,old_10X_cruk_changed_buffer
1034,Entpd2,old_10X_cruk_changed_buffer
1035,Npdc1,old_10X_cruk_changed_buffer
1036,Abca2,old_10X_cruk_changed_buffer
1037,Paxx,old_10X_cruk_changed_buffer
1038,Ptgds,old_10X_cruk_changed_buffer
1039,Lcn12,old_10X_cruk_changed_buffer
1040,C8g,old_10X_cruk_changed_buffer
1041,Fbxw5,old_10X_cruk_changed_buffer
1042,Traf2,old_10X_cruk_changed_buffer
1043,Edf1,old_10X_cruk_changed_buffer
1044,Mamdc4,old_10X_cruk_changed_buffer
1045,Phpt1,old_10X_cruk_changed_buffer
1046,Ajm1,old_10X_cruk_changed_buffer
1047,Rabl6,old_10X_cruk_changed_buffer
1048,Fcnaos,old_10X_cruk_changed_buffer
1049,Tmem141,old_10X_cruk_changed_buffer
1050,Fcna,old_10X_cruk_changed_buffer
1051,Lcn8,old_10X_cruk_changed_buffer
1052,Obp2a,old_10X_cruk_changed_buffer
1053,A230005M16Rik,old_10X_cruk_changed_buffer
1054,Bmyc,old_10X_cruk_changed_buffer
1055,Camsap1,old_10X_cruk_changed_buffer
1056,Ubac1,old_10X_cruk_changed_buffer
1057,Nacc2,old_10X_cruk_changed_buffer
1058,Tmem250-ps,old_10X_cruk_changed_buffer
1059,Qsox2,old_10X_cruk_changed_buffer
1060,Gpsm1,old_10X_cruk_changed_buffer
1061,Dnlz,old_10X_cruk_changed_buffer
1062,Card9,old_10X_cruk_changed_buffer
1063,Snapc4,old_10X_cruk_changed_buffer
1064,Entr1,old_10X_cruk_changed_buffer
1065,Pmpca,old_10X_cruk_changed_buffer
1066,Inpp5e,old_10X_cruk_changed_buffer
1067,Sec16a,old_10X_cruk_changed_buffer
1068,0610009E02Rik,old_10X_cruk_changed_buffer
1069,Gm13568,old_10X_cruk_changed_buffer
1070,Notch1,old_10X_cruk_changed_buffer
1071,Egfl7,old_10X_cruk_changed_buffer
1072,Agpat2,old_10X_cruk_changed_buffer
1073,Dipk1b,old_10X_cruk_changed_buffer
1074,Surf6,old_10X_cruk_changed_buffer
1075,Med22,old_10X_cruk_changed_buffer
1076,Rpl7a,old_10X_cruk_changed_buffer
1077,Surf1,old_10X_cruk_changed_buffer
1078,Surf2,old_10X_cruk_changed_buffer
1079,Surf4,old_10X_cruk_changed_buffer
1080,Stkld1,old_10X_cruk_changed_buffer
1081,Rexo4,old_10X_cruk_changed_buffer
1082,Adamts13,old_10X_cruk_changed_buffer
1083,Cacfd1,old_10X_cruk_changed_buffer
1084,Adamtsl2,old_10X_cruk_changed_buffer
1085,Sardh,old_10X_cruk_changed_buffer
1086,Sardhos,old_10X_cruk_changed_buffer
1087,Vav2,old_10X_cruk_changed_buffer
1088,AA645442,old_10X_cruk_changed_buffer
1089,Brd3,old_10X_cruk_changed_buffer
1090,Wdr5,old_10X_cruk_changed_buffer
1091,Gm13421,old_10X_cruk_changed_buffer
1092,Rxra,old_10X_cruk_changed_buffer
1093,Col5a1,old_10X_cruk_changed_buffer
1094,Olfm1,old_10X_cruk_changed_buffer
1095,Ppp1r26,old_10X_cruk_changed_buffer
1096,Mrps2,old_10X_cruk_changed_buffer
1097,Ralgds,old_10X_cruk_changed_buffer
1098,Gtf3c5,old_10X_cruk_changed_buffer
1099,Tsc1,old_10X_cruk_changed_buffer
1100,Gtf3c4,old_10X_cruk_changed_buffer
1101,Ddx31,old_10X_cruk_changed_buffer
1102,Barhl1,old_10X_cruk_changed_buffer
1103,Ttf1,old_10X_cruk_changed_buffer
1104,Setx,old_10X_cruk_changed_buffer
1105,6530402F18Rik,old_10X_cruk_changed_buffer
1106,Med27,old_10X_cruk_changed_buffer
1107,Rapgef1,old_10X_cruk_changed_buffer
1108,Gm13547,old_10X_cruk_changed_buffer
1109,Trub2,old_10X_cruk_changed_buffer
1110,Coq4,old_10X_cruk_changed_buffer
1111,Slc27a4,old_10X_cruk_changed_buffer
1112,Urm1,old_10X_cruk_changed_buffer
1113,2600006K01Rik,old_10X_cruk_changed_buffer
1114,Cercam,old_10X_cruk_changed_buffer
1115,Odf2,old_10X_cruk_changed_buffer
1116,Gle1,old_10X_cruk_changed_buffer
1117,Sptan1,old_10X_cruk_changed_buffer
1118,Wdr34,old_10X_cruk_changed_buffer
1119,Set,old_10X_cruk_changed_buffer
1120,Pkn3,old_10X_cruk_changed_buffer
1121,Zdhhc12,old_10X_cruk_changed_buffer
1122,Zer1,old_10X_cruk_changed_buffer
1123,Tbc1d13,old_10X_cruk_changed_buffer
1124,Endog,old_10X_cruk_changed_buffer
1125,Spout1,old_10X_cruk_changed_buffer
1126,Kyat1,old_10X_cruk_changed_buffer
1127,1700084E18Rik,old_10X_cruk_changed_buffer
1128,Lrrc8a,old_10X_cruk_changed_buffer
1129,Phyhd1,old_10X_cruk_changed_buffer
1130,Dolk,old_10X_cruk_changed_buffer
1131,Nup188,old_10X_cruk_changed_buffer
1132,Sh3glb2,old_10X_cruk_changed_buffer
1133,Miga2,old_10X_cruk_changed_buffer
1134,Dolpp1,old_10X_cruk_changed_buffer
1135,Crat,old_10X_cruk_changed_buffer
1136,Ptpa,old_10X_cruk_changed_buffer
1137,Ier5l,old_10X_cruk_changed_buffer
1138,Ntmt1,old_10X_cruk_changed_buffer
1139,Asb6,old_10X_cruk_changed_buffer
1140,Ptges,old_10X_cruk_changed_buffer
1141,Tor1b,old_10X_cruk_changed_buffer
1142,Tor1a,old_10X_cruk_changed_buffer
1143,BC005624,old_10X_cruk_changed_buffer
1144,Usp20,old_10X_cruk_changed_buffer
1145,Fnbp1,old_10X_cruk_changed_buffer
1146,D330023K18Rik,old_10X_cruk_changed_buffer
1147,Gpr107,old_10X_cruk_changed_buffer
